time,chassis_x,chassis_y,chassis_yaw,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,head_joint1,head_joint2,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
3.04283,-4,0.00251428,12.5613,0.331949,1.57784,1.53789,0,0,0,0,0.200397,-1.19624,0.853697,-0.661788,0.456632,-0.267843,-0.0480511,0.08842,1.19624,-0.853697,0.679839,-0.194891,0.159536,0.0422044
3.07486,-4,0.00251428,12.5613,0.331511,1.58506,1.55408,0,0,0,0,0.2295,-1.22403,0.888795,-0.677105,0.419215,-0.275064,-0.0484887,0.0663199,1.22403,-0.888795,0.695594,-0.151128,0.164132,0.0439549
3.10688,-4,0.00251428,12.5613,0.331129,1.59137,1.56822,0,0,0,0,0.254906,-1.24829,0.919436,-0.690477,0.386549,-0.281368,-0.0488708,0.0470261,1.24829,-0.919436,0.709348,-0.112923,0.168143,0.0454831
3.13891,-4,0.00251428,12.5613,0.330803,1.59675,1.5803,0,0,0,0,0.276617,-1.26903,0.94562,-0.701904,0.358635,-0.286755,-0.0491973,0.0305388,1.26903,-0.94562,0.721101,-0.0802748,0.171571,0.046789
3.17094,-4,0.00251428,12.5613,0.330532,1.60122,1.59032,0,0,0,0,0.294633,-1.28623,0.967347,-0.711386,0.335472,-0.291225,-0.0494682,0.0168577,1.28623,-0.967347,0.730854,-0.0531837,0.174416,0.0478727
3.20297,-4,0.00251428,12.5613,0.330316,1.60478,1.59829,0,0,0,0,0.308953,-1.2999,0.984617,-0.718923,0.31706,-0.294778,-0.0496835,0.0059831,1.2999,-0.984617,0.738606,-0.0316497,0.176677,0.048734
3.235,-4,0.00251428,12.5613,0.330157,1.60741,1.6042,0,0,0,0,0.319578,-1.31005,0.99743,-0.724514,0.3034,-0.297414,-0.0498433,-0.00208519,1.31005,-0.99743,0.744358,-0.0156729,0.178354,0.0493731
3.26703,-4,0.00251428,12.5613,0.330053,1.60913,1.60806,0,0,0,0,0.326507,-1.31666,1.00579,-0.728161,0.294492,-0.299133,-0.0499475,-0.00734711,1.31666,-1.00579,0.748109,-0.00525324,0.179448,0.0497899
3.29906,-4,0.00251428,12.5613,0.330004,1.60994,1.60986,0,0,0,0,0.32974,-1.31975,1.00969,-0.729863,0.290334,-0.299936,-0.0499961,-0.00980268,1.31975,-1.00969,0.749859,-0.000390737,0.179959,0.0499844
3.33109,-4,0.00251428,12.5613,0.33001,1.60983,1.60961,0,0,0,0,0.330385,-1.31997,1.0096,-0.729895,0.290001,-0.300004,-0.05,-0.0105515,1.31997,-1.0096,0.749884,-0.000151925,0.180066,0.05
3.36312,-4,0.00251428,12.5613,0.330094,1.60845,1.60653,0,0,0,0,0.333465,-1.31977,1.00638,-0.729054,0.290009,-0.300033,-0.05,-0.0149636,1.31977,-1.00638,0.74896,-0.00136733,0.180595,0.05
3.39515,-4,0.00251428,12.5613,0.33026,1.60571,1.60037,0,0,0,0,0.339625,-1.31935,0.999945,-0.727373,0.290026,-0.300091,-0.05,-0.0237877,1.31935,-0.999945,0.747112,-0.00379813,0.181652,0.05
3.42718,-4,0.00251428,12.5613,0.33051,1.60159,1.59113,0,0,0,0,0.348866,-1.31873,0.990293,-0.72485,0.290051,-0.300178,-0.05,-0.0370239,1.31873,-0.990293,0.74434,-0.00744433,0.183238,0.05
3.45921,-4,0.00251428,12.5613,0.330843,1.59609,1.57881,0,0,0,0,0.361186,-1.31789,0.977423,-0.721487,0.290084,-0.300295,-0.05,-0.0546722,1.31789,-0.977423,0.740644,-0.0123059,0.185352,0.05
3.49124,-4,0.00251428,12.5613,0.331259,1.58922,1.56341,0,0,0,0,0.376587,-1.31685,0.961336,-0.717283,0.290126,-0.300441,-0.05,-0.0767326,1.31685,-0.961336,0.736024,-0.0183829,0.187995,0.05
3.52327,-4,0.00251428,12.5613,0.331759,1.58098,1.54493,0,0,0,0,0.395068,-1.3156,0.942031,-0.712238,0.290176,-0.300616,-0.05,-0.103205,1.3156,-0.942031,0.73048,-0.0256753,0.191167,0.05
3.5553,-4,0.00251428,12.5613,0.332341,1.57137,1.52337,0,0,0,0,0.416629,-1.31415,0.919508,-0.706353,0.290234,-0.300819,-0.05,-0.134089,1.31415,-0.919508,0.724011,-0.0341831,0.194867,0.05
3.58733,-4,0.00251428,12.5613,0.333007,1.56038,1.49873,0,0,0,0,0.44127,-1.31248,0.893768,-0.699626,0.290301,-0.301053,-0.05,-0.169386,1.31248,-0.893768,0.716619,-0.0439063,0.199096,0.05
3.61936,-4,0.00251428,12.5613,0.333757,1.54802,1.47101,0,0,0,0,0.468991,-1.31061,0.864811,-0.692059,0.290376,-0.301315,-0.05,-0.209095,1.31061,-0.864811,0.708303,-0.0548449,0.203854,0.05
3.65139,-4,0.00251428,12.5613,0.334589,1.53428,1.44021,0,0,0,0,0.499792,-1.30853,0.832636,-0.683651,0.290459,-0.301606,-0.05,-0.253215,1.30853,-0.832636,0.699062,-0.066999,0.20914,0.05
3.68342,-4,0.00251428,12.5613,0.335505,1.51917,1.40633,0,0,0,0,0.533673,-1.30624,0.797244,-0.674403,0.29055,-0.301927,-0.05,-0.301748,1.30624,-0.797244,0.688898,-0.0803684,0.214955,0.05
3.71545,-4,0.00251428,12.5613,0.336504,1.50269,1.36937,0,0,0,0,0.570635,-1.30374,0.758634,-0.664313,0.29065,-0.302276,-0.05,-0.354693,1.30374,-0.758634,0.67781,-0.0949532,0.221298,0.05
3.74748,-4,0.00251428,12.5613,0.337586,1.48483,1.32932,0,0,0,0,0.610676,-1.30104,0.716807,-0.653383,0.290759,-0.302655,-0.05,-0.41205,1.30104,-0.716807,0.665797,-0.110753,0.22817,0.05
3.77951,-4,0.00251428,12.5613,0.338751,1.4656,1.2862,0,0,0,0,0.653798,-1.29812,0.671762,-0.641612,0.290875,-0.303063,-0.05,-0.473819,1.29812,-0.671762,0.652861,-0.127769,0.235571,0.05
3.81154,-4,0.00251428,12.5613,0.34,1.445,1.24,0,0,0,0,0.7,-1.295,0.6235,-0.629,0.291,-0.3035,-0.05,-0.54,1.295,-0.6235,0.639,-0.146,0.2435,0.05
3.84357,-4,0.00251428,12.5613,0.341249,1.4244,1.1938,0,0,0,0,0.746202,-1.29188,0.575238,-0.616388,0.291125,-0.303937,-0.05,-0.606181,1.29188,-0.575238,0.625139,-0.164231,0.251429,0.05
3.8756,-4,0.00251428,12.5613,0.342414,1.40517,1.15068,0,0,0,0,0.789324,-1.28896,0.530193,-0.604617,0.291241,-0.304345,-0.05,-0.66795,1.28896,-0.530193,0.612203,-0.181247,0.25883,0.05
3.90763,-4,0.00251428,12.5613,0.343496,1.38731,1.11063,0,0,0,0,0.829365,-1.28626,0.488366,-0.593687,0.29135,-0.304724,-0.05,-0.725307,1.28626,-0.488366,0.60019,-0.197047,0.265702,0.05
3.93966,-4,0.00251428,12.5613,0.344495,1.37083,1.07367,0,0,0,0,0.866327,-1.28376,0.449756,-0.583597,0.29145,-0.305073,-0.05,-0.778252,1.28376,-0.449756,0.589102,-0.211632,0.272045,0.05
3.97169,-4,0.00251428,12.5613,0.345411,1.35572,1.03979,0,0,0,0,0.900208,-1.28147,0.414364,-0.574349,0.291541,-0.305394,-0.05,-0.826785,1.28147,-0.414364,0.578938,-0.225001,0.27786,0.05
