time,chassis_x,chassis_y,chassis_yaw,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,head_joint1,head_joint2,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
16.2357,-4,0.00251428,13.0314,0.35,1.28,0.87,0.489078,0,-0.833941,0,-0.648867,-0.946643,1.47141,0.948156,-0.351337,-0.0916425,0.703617,-0.116101,0.85886,0.666735,1.2527,-1.62379,-0.028746,-0.61564
16.2678,-4,0.00251428,13.0448,0.35,1.28,0.87,0.505765,0,-0.862394,0,-0.636887,-0.977236,1.54188,0.98153,-0.431562,-0.0957928,0.728647,-0.154182,0.886457,0.669216,1.29441,-1.61095,-0.0287032,-0.635621
16.2999,-4,0.00251428,13.0583,0.35,1.28,0.87,0.522452,0,-0.890847,0,-0.624906,-1.00783,1.61235,1.0149,-0.511787,-0.0999431,0.753678,-0.192262,0.914055,0.671698,1.33613,-1.59811,-0.0286604,-0.655603
16.3319,-4,0.00251428,13.0718,0.35,1.28,0.87,0.539139,0,-0.9193,0,-0.612926,-1.03842,1.68282,1.04828,-0.592013,-0.104093,0.778708,-0.230342,0.941652,0.67418,1.37785,-1.58528,-0.0286176,-0.675584
16.364,-4,0.00251428,13.0853,0.35,1.28,0.87,0.555825,0,-0.947754,0,-0.600946,-1.06901,1.75329,1.08165,-0.672238,-0.108244,0.803738,-0.268422,0.96925,0.676661,1.41956,-1.57244,-0.0285748,-0.695565
16.3961,-4,0.00251428,13.0988,0.35,1.28,0.87,0.572512,0,-0.976207,0,-0.588966,-1.09961,1.82376,1.11502,-0.752463,-0.112394,0.828768,-0.306502,0.996847,0.679143,1.46128,-1.55961,-0.028532,-0.715547
16.4282,-4,0.00251428,13.1122,0.35,1.28,0.87,0.589199,0,-1.00466,0,-0.576985,-1.1302,1.89423,1.1484,-0.832688,-0.116544,0.853799,-0.344583,1.02444,0.681624,1.503,-1.54677,-0.0284892,-0.735528
16.4603,-4,0.00251428,13.1257,0.35,1.28,0.87,0.605886,0,-1.03311,0,-0.565005,-1.16079,1.9647,1.18177,-0.912913,-0.120695,0.878829,-0.382663,1.05204,0.684106,1.54471,-1.53393,-0.0284464,-0.75551
16.4924,-4,0.00251428,13.1392,0.35,1.28,0.87,0.622573,0,-1.06157,0,-0.553025,-1.19138,2.03517,1.21515,-0.993139,-0.124845,0.903859,-0.420743,1.07964,0.686588,1.58643,-1.5211,-0.0284037,-0.775491
16.5245,-4,0.00251428,13.1527,0.35,1.28,0.87,0.63926,0,-1.09002,0,-0.541044,-1.22198,2.10564,1.24852,-1.07336,-0.128995,0.92889,-0.458823,1.10724,0.689069,1.62815,-1.50826,-0.0283609,-0.795472
16.5566,-4,0.00251428,13.1661,0.35,1.28,0.87,0.655947,0,-1.11847,0,-0.529064,-1.25257,2.17611,1.28189,-1.15359,-0.133146,0.95392,-0.496904,1.13483,0.691551,1.66987,-1.49543,-0.0283181,-0.815454
16.5887,-4,0.00251428,13.1796,0.35,1.28,0.87,0.672633,0,-1.14693,0,-0.517084,-1.28316,2.24658,1.31527,-1.23381,-0.137296,0.97895,-0.534984,1.16243,0.694033,1.71158,-1.48259,-0.0282753,-0.835435
16.6208,-4,0.00251428,13.1931,0.35,1.28,0.87,0.689287,0,-1.17532,0,-0.505127,-1.31369,2.31691,1.34857,-1.31388,-0.141438,1.00393,-0.572989,1.18998,0.696509,1.75322,-1.46978,-0.0282326,-0.855378
16.6528,-4,0.00251428,13.2066,0.35,1.28,0.87,0.705032,0,-1.20217,0,-0.493823,-1.34256,2.38341,1.38006,-1.38958,-0.145354,1.02755,-0.60892,1.21602,0.698851,1.79258,-1.45767,-0.0281922,-0.874231
16.6849,-4,0.00251428,13.22,0.35,1.28,0.87,0.719276,0,-1.22646,0,-0.483596,-1.36867,2.44356,1.40855,-1.45806,-0.148897,1.04891,-0.641426,1.23957,0.700969,1.82819,-1.44671,-0.0281557,-0.891287
16.717,-4,0.00251428,13.2335,0.35,1.28,0.87,0.732021,0,-1.24819,0,-0.474447,-1.39204,2.49738,1.43404,-1.51933,-0.152067,1.06803,-0.670509,1.26065,0.702865,1.86005,-1.43691,-0.028123,-0.906548
16.7491,-4,0.00251428,13.247,0.35,1.28,0.87,0.743266,0,-1.26736,0,-0.466373,-1.41265,2.54487,1.45653,-1.57339,-0.154864,1.0849,-0.696171,1.27925,0.704537,1.88816,-1.42826,-0.0280942,-0.920013
16.7812,-4,0.00251428,13.2605,0.35,1.28,0.87,0.753012,0,-1.28398,0,-0.459376,-1.43052,2.58603,1.47602,-1.62025,-0.157288,1.09952,-0.718411,1.29537,0.705986,1.91253,-1.42076,-0.0280692,-0.931683
16.8133,-4,0.00251428,13.274,0.35,1.28,0.87,0.761258,0,-1.29804,0,-0.453456,-1.44564,2.62085,1.49252,-1.65989,-0.159339,1.11189,-0.73723,1.309,0.707213,1.93315,-1.41442,-0.0280481,-0.941558
16.8454,-4,0.00251428,13.2874,0.35,1.28,0.87,0.768005,0,-1.30955,0,-0.448612,-1.45801,2.64935,1.50601,-1.69233,-0.161017,1.12201,-0.752627,1.32016,0.708216,1.95001,-1.40923,-0.0280308,-0.949637
16.8775,-4,0.00251428,13.3009,0.35,1.28,0.87,0.773253,0,-1.3185,0,-0.444844,-1.46763,2.67151,1.51651,-1.71756,-0.162322,1.12988,-0.764603,1.32884,0.708997,1.96313,-1.40519,-0.0280173,-0.955921
16.9096,-4,0.00251428,13.3144,0.35,1.28,0.87,0.777001,0,-1.32489,0,-0.442153,-1.4745,2.68734,1.524,-1.73558,-0.163254,1.1355,-0.773157,1.33504,0.709554,1.9725,-1.40231,-0.0280077,-0.960409
16.9417,-4,0.00251428,13.3279,0.35,1.28,0.87,0.77925,0,-1.32872,0,-0.440538,-1.47863,2.69683,1.5285,-1.7464,-0.163814,1.13888,-0.778289,1.33876,0.709889,1.97813,-1.40058,-0.0280019,-0.963102
16.9737,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.44,-1.48,2.7,1.53,-1.75,-0.164,1.14,-0.78,1.34,0.71,1.98,-1.4,-0.028,-0.964
17.0018,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.43969,-1.47999,2.69837,1.5284,-1.7483,-0.163936,1.13996,-0.780648,1.33859,0.709955,1.97982,-1.40023,-0.0279461,-0.964282
17.034,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.438578,-1.47993,2.69253,1.52267,-1.74219,-0.163705,1.13982,-0.782977,1.33354,0.709794,1.97918,-1.40108,-0.0277527,-0.965296
17.0661,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.436656,-1.47984,2.68245,1.51277,-1.73164,-0.163305,1.13957,-0.786999,1.32482,0.709515,1.97806,-1.40253,-0.0274185,-0.967047
17.0982,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.433926,-1.47971,2.66811,1.4987,-1.71665,-0.162738,1.13922,-0.792715,1.31242,0.70912,1.97648,-1.4046,-0.0269437,-0.969536
17.1303,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.430387,-1.47954,2.64953,1.48046,-1.69721,-0.162003,1.13876,-0.800125,1.29634,0.708607,1.97443,-1.40728,-0.0263281,-0.972762
17.1625,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.426038,-1.47933,2.62671,1.45805,-1.67333,-0.1611,1.1382,-0.809228,1.2766,0.707977,1.97191,-1.41057,-0.0255718,-0.976725
17.1946,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.420881,-1.47908,2.59963,1.43148,-1.64501,-0.160028,1.13754,-0.820024,1.25318,0.707229,1.96892,-1.41447,-0.0246749,-0.981426
17.2267,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.414914,-1.47879,2.56831,1.40073,-1.61225,-0.158789,1.13677,-0.832515,1.22608,0.706364,1.96546,-1.41899,-0.0236372,-0.986864
17.2588,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.408139,-1.47846,2.53274,1.36582,-1.57504,-0.157381,1.1359,-0.846699,1.19532,0.705382,1.96153,-1.42411,-0.0224589,-0.99304
17.291,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.400554,-1.47809,2.49292,1.32674,-1.5334,-0.155806,1.13492,-0.862576,1.16087,0.704283,1.95713,-1.42985,-0.0211398,-0.999952
17.3231,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.392161,-1.47769,2.44886,1.28348,-1.48731,-0.154062,1.13384,-0.880147,1.12276,0.703067,1.95227,-1.43621,-0.0196801,-1.0076
17.3552,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.382958,-1.47724,2.40055,1.23606,-1.43677,-0.152151,1.13265,-0.899412,1.08097,0.701733,1.94693,-1.44317,-0.0180796,-1.01599
17.3873,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.372946,-1.47676,2.348,1.18447,-1.3818,-0.150071,1.13136,-0.92037,1.03551,0.700282,1.94113,-1.45075,-0.0163385,-1.02511
17.4194,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.362126,-1.47624,2.29119,1.12872,-1.32238,-0.147823,1.12997,-0.943022,0.986368,0.698714,1.93486,-1.45894,-0.0144567,-1.03498
17.4516,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.350496,-1.47568,2.23014,1.06879,-1.25852,-0.145407,1.12847,-0.967367,0.933557,0.697028,1.92811,-1.46774,-0.0124341,-1.04558
17.4837,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.338057,-1.47508,2.16484,1.00469,-1.19022,-0.142824,1.12687,-0.993406,0.877073,0.695226,1.9209,-1.47715,-0.0102709,-1.05691
17.5158,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.32481,-1.47444,2.0953,0.936427,-1.11747,-0.140072,1.12516,-1.02114,0.816914,0.693306,1.91322,-1.48718,-0.00796693,-1.06899
17.5479,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.310753,-1.47376,2.02151,0.863993,-1.04029,-0.137152,1.12335,-1.05057,0.753082,0.691269,1.90507,-1.49782,-0.00552228,-1.0818
17.5801,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.295898,-1.47304,1.94352,0.787444,-0.958714,-0.134066,1.12144,-1.08166,0.685622,0.689116,1.89646,-1.50906,-0.00293873,-1.09534
17.6122,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.280686,-1.4723,1.86367,0.709059,-0.875185,-0.130906,1.11948,-1.11351,0.616546,0.686911,1.88764,-1.52058,-0.000293237,-1.1092
17.6443,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.265472,-1.47157,1.7838,0.630663,-0.791644,-0.127745,1.11752,-1.14536,0.547459,0.684706,1.87882,-1.53209,0.00235263,-1.12307
17.6764,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.250259,-1.47083,1.70393,0.552267,-0.708103,-0.124585,1.11556,-1.1772,0.478373,0.682501,1.87001,-1.5436,0.00499848,-1.13694
17.7085,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.235045,-1.4701,1.62407,0.473871,-0.624563,-0.121425,1.1136,-1.20905,0.409287,0.680296,1.86119,-1.55512,0.00764434,-1.1508
17.7407,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.219831,-1.46936,1.5442,0.395475,-0.541022,-0.118264,1.11164,-1.2409,0.3402,0.678091,1.85237,-1.56663,0.0102902,-1.16467
17.7728,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.204618,-1.46863,1.46434,0.31708,-0.457482,-0.115104,1.10968,-1.27275,0.271114,0.675887,1.84355,-1.57815,0.0129361,-1.17854
17.8049,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.189404,-1.46789,1.38447,0.238684,-0.373941,-0.111944,1.10772,-1.3046,0.202028,0.673682,1.83473,-1.58966,0.0155819,-1.1924
17.837,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.17419,-1.46716,1.30461,0.160288,-0.290401,-0.108783,1.10576,-1.33645,0.132941,0.671477,1.82591,-1.60118,0.0182278,-1.20627
17.8692,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.158977,-1.46642,1.22474,0.0818921,-0.20686,-0.105623,1.1038,-1.36829,0.0638549,0.669272,1.81709,-1.61269,0.0208736,-1.22013
17.9013,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.143763,-1.46569,1.14487,0.00349623,-0.123319,-0.102463,1.10184,-1.40014,-0.00523145,0.667067,1.80827,-1.62421,0.0235195,-1.234
17.9334,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.128549,-1.46495,1.06501,-0.0748996,-0.0397788,-0.0993025,1.09988,-1.43199,-0.0743178,0.664862,1.79945,-1.63572,0.0261654,-1.24787
17.9655,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.113335,-1.46422,0.985143,-0.153295,0.0437617,-0.0961422,1.09792,-1.46384,-0.143404,0.662657,1.79063,-1.64723,0.0288112,-1.26173
17.9976,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0981218,-1.46348,0.905277,-0.231691,0.127302,-0.0929818,1.09596,-1.49569,-0.21249,0.660452,1.78181,-1.65875,0.0314571,-1.2756
18.0298,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0829081,-1.46275,0.825411,-0.310087,0.210843,-0.0898215,1.094,-1.52754,-0.281577,0.658248,1.77299,-1.67026,0.0341029,-1.28947
18.0619,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0676944,-1.46201,0.745545,-0.388483,0.294383,-0.0866612,1.09204,-1.55938,-0.350663,0.656043,1.76417,-1.68178,0.0367488,-1.30333
18.094,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0524807,-1.46128,0.66568,-0.466879,0.377924,-0.0835008,1.09008,-1.59123,-0.419749,0.653838,1.75535,-1.69329,0.0393947,-1.3172
18.1261,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.037267,-1.46054,0.585814,-0.545275,0.461465,-0.0803405,1.08812,-1.62308,-0.488836,0.651633,1.74653,-1.70481,0.0420405,-1.33106
18.1583,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0220533,-1.45981,0.505948,-0.623671,0.545005,-0.0771802,1.08616,-1.65493,-0.557922,0.649428,1.73771,-1.71632,0.0446864,-1.34493
18.1904,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,-0.00683962,-1.45907,0.426082,-0.702066,0.628546,-0.0740198,1.0842,-1.68678,-0.627008,0.647223,1.72889,-1.72783,0.0473322,-1.3588
18.2225,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.00837407,-1.45834,0.346217,-0.780462,0.712086,-0.0708595,1.08224,-1.71863,-0.696095,0.645018,1.72007,-1.73935,0.0499781,-1.37266
18.2546,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.0235878,-1.4576,0.266351,-0.858858,0.795627,-0.0676992,1.08028,-1.75047,-0.765181,0.642813,1.71125,-1.75086,0.052624,-1.38653
18.2867,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.0387924,-1.45687,0.186533,-0.937207,0.879117,-0.0645407,1.07832,-1.7823,-0.834226,0.64061,1.70244,-1.76237,0.0552682,-1.40039
18.3189,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.0535544,-1.45616,0.109038,-1.01328,0.960178,-0.0614742,1.07642,-1.81321,-0.901262,0.63847,1.69388,-1.77354,0.0578355,-1.41384
18.351,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.06751,-1.45548,0.0357768,-1.08519,1.03681,-0.0585752,1.07462,-1.84242,-0.964635,0.636448,1.68579,-1.78411,0.0602626,-1.42656
18.3831,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.0806565,-1.45485,-0.0332372,-1.15293,1.109,-0.0558443,1.07293,-1.86994,-1.02433,0.634543,1.67817,-1.79406,0.062549,-1.43854
18.4152,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.0929941,-1.45425,-0.0980042,-1.21651,1.17675,-0.0532814,1.07134,-1.89577,-1.08036,0.632754,1.67102,-1.80339,0.0646946,-1.44979
18.4474,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.104523,-1.45369,-0.158524,-1.27591,1.24005,-0.0508866,1.06985,-1.9199,-1.13271,0.631084,1.66433,-1.81212,0.0666996,-1.4603
18.4795,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.115242,-1.45318,-0.214797,-1.33115,1.29891,-0.0486599,1.06847,-1.94234,-1.18139,0.62953,1.65812,-1.82023,0.0685638,-1.47007
18.5116,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.125153,-1.4527,-0.266823,-1.38222,1.35333,-0.0466012,1.06719,-1.96309,-1.22639,0.628094,1.65238,-1.82773,0.0702874,-1.4791
18.5437,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.134254,-1.45226,-0.314602,-1.42912,1.40331,-0.0447105,1.06602,-1.98214,-1.26772,0.626775,1.6471,-1.83462,0.0718703,-1.48739
18.5758,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.142546,-1.45186,-0.358134,-1.47185,1.44885,-0.0429879,1.06495,-1.9995,-1.30538,0.625573,1.64229,-1.8409,0.0733124,-1.49495
18.608,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.15003,-1.4515,-0.397419,-1.51041,1.48994,-0.0414334,1.06399,-2.01517,-1.33936,0.624488,1.63795,-1.84656,0.0746139,-1.50177
18.6401,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.156704,-1.45117,-0.432457,-1.5448,1.52659,-0.040047,1.06313,-2.02914,-1.36967,0.623521,1.63408,-1.85161,0.0757746,-1.50786
18.6722,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.16257,-1.45089,-0.463248,-1.57503,1.5588,-0.0388285,1.06237,-2.04142,-1.39631,0.622671,1.63068,-1.85605,0.0767947,-1.5132
18.7043,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.167626,-1.45065,-0.489792,-1.60108,1.58656,-0.0377782,1.06172,-2.052,-1.41927,0.621938,1.62775,-1.85988,0.0776741,-1.51781
18.7365,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.171873,-1.45044,-0.512088,-1.62297,1.60988,-0.0368959,1.06118,-2.06089,-1.43855,0.621323,1.62529,-1.86309,0.0784127,-1.52168
18.7686,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.175312,-1.45027,-0.530138,-1.64069,1.62876,-0.0361816,1.06073,-2.06809,-1.45417,0.620824,1.6233,-1.86569,0.0790107,-1.52482
18.8007,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.177941,-1.45015,-0.543941,-1.65424,1.6432,-0.0356355,1.06039,-2.0736,-1.46611,0.620443,1.62177,-1.86768,0.079468,-1.52721
18.8328,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.179761,-1.45006,-0.553497,-1.66362,1.6532,-0.0352573,1.06016,-2.07741,-1.47437,0.62018,1.62072,-1.86906,0.0797846,-1.52887
18.8649,-4,0.00251428,13.3413,0.35,1.28,0.87,0.78,0,-1.33,0,0.180772,-1.45001,-0.558806,-1.66883,1.65875,-0.0350473,1.06003,-2.07952,-1.47897,0.620033,1.62013,-1.86983,0.0799604,-1.52979
18.8971,-4,0.00251428,13.3375,0.35,1.28,0.87,0.779947,0,-1.32994,0,0.181041,-1.4499,-0.560089,-1.66999,1.65999,-0.0349942,1.06003,-2.07991,-1.4799,0.620085,1.61999,-1.86977,0.0799969,-1.52999
18.9292,-4,0.00251428,13.3222,0.35,1.28,0.87,0.778669,0,-1.32858,0,0.182022,-1.44741,-0.562236,-1.66981,1.65986,-0.0348549,1.06065,-2.07783,-1.47759,0.622133,1.61986,-1.86416,0.0799232,-1.52985
18.9613,-4,0.00251428,13.3069,0.35,1.28,0.87,0.775687,0,-1.32541,0,0.184312,-1.44162,-0.567244,-1.66939,1.65956,-0.03453,1.0621,-2.07298,-1.47218,0.626912,1.61956,-1.85109,0.0797512,-1.5295
18.9934,-4,0.00251428,13.2916,0.35,1.28,0.87,0.771001,0,-1.32042,0,0.187911,-1.43252,-0.575114,-1.66873,1.65908,-0.0340193,1.06438,-2.06535,-1.46367,0.634422,1.61908,-1.83054,0.0794808,-1.52896
19.0255,-4,0.00251428,13.2763,0.35,1.28,0.87,0.764611,0,-1.31362,0,0.192818,-1.42011,-0.585846,-1.66783,1.65842,-0.033323,1.0675,-2.05494,-1.45208,0.644662,1.61842,-1.80253,0.0791122,-1.52822
19.0576,-4,0.00251428,13.261,0.35,1.28,0.87,0.756517,0,-1.30501,0,0.199034,-1.40439,-0.599439,-1.66669,1.65759,-0.032441,1.07144,-2.04177,-1.4374,0.657633,1.61759,-1.76704,0.0786452,-1.52729
19.0897,-4,0.00251428,13.2458,0.35,1.28,0.87,0.746719,0,-1.29459,0,0.206558,-1.38536,-0.615895,-1.66531,1.65659,-0.0313732,1.07621,-2.02581,-1.41963,0.673335,1.61659,-1.72408,0.07808,-1.52616
19.1218,-4,0.00251428,13.2305,0.35,1.28,0.87,0.735217,0,-1.28235,0,0.215391,-1.36302,-0.635212,-1.66368,1.65541,-0.0301198,1.08182,-2.00708,-1.39876,0.691767,1.61541,-1.67365,0.0774164,-1.52483
19.1539,-4,0.00251428,13.2152,0.35,1.28,0.87,0.722012,0,-1.26829,0,0.225532,-1.33737,-0.657391,-1.66182,1.65405,-0.0286807,1.08825,-1.98558,-1.3748,0.71293,1.61405,-1.61574,0.0766545,-1.52331
19.1861,-4,0.00251428,13.1999,0.35,1.28,0.87,0.707102,0,-1.25243,0,0.236982,-1.30841,-0.682432,-1.65972,1.65252,-0.027056,1.09551,-1.96131,-1.34776,0.736824,1.61252,-1.55037,0.0757943,-1.52159
19.2182,-4,0.00251428,13.1846,0.35,1.28,0.87,0.690488,0,-1.23475,0,0.249741,-1.27614,-0.710334,-1.65738,1.65082,-0.0252455,1.10361,-1.93426,-1.31762,0.763449,1.61082,-1.47752,0.0748358,-1.51967
19.2503,-4,0.00251428,13.1693,0.35,1.28,0.87,0.672171,0,-1.21526,0,0.263807,-1.24056,-0.741098,-1.65479,1.64894,-0.0232494,1.11253,-1.90443,-1.28439,0.792803,1.60894,-1.39721,0.0737791,-1.51756
19.2824,-4,0.00251428,13.154,0.35,1.28,0.87,0.652488,0,-1.19431,0,0.278923,-1.20233,-0.774155,-1.65202,1.64692,-0.0211044,1.12212,-1.87238,-1.24868,0.824346,1.60692,-1.31091,0.0726435,-1.51529
19.3145,-4,0.00251428,13.1387,0.35,1.28,0.87,0.632678,0,-1.17323,0,0.294136,-1.16385,-0.807426,-1.64922,1.64489,-0.0189456,1.13177,-1.84013,-1.21274,0.856094,1.60489,-1.22405,0.0715006,-1.513
19.3466,-4,0.00251428,13.1234,0.35,1.28,0.87,0.612867,0,-1.15215,0,0.309349,-1.12538,-0.840698,-1.64643,1.64286,-0.0167868,1.14142,-1.80787,-1.1768,0.887841,1.60286,-1.13719,0.0703577,-1.51072
19.3787,-4,0.00251428,13.1081,0.35,1.28,0.87,0.593057,0,-1.13107,0,0.324563,-1.0869,-0.873969,-1.64364,1.64083,-0.014628,1.15107,-1.77562,-1.14087,0.919589,1.60083,-1.05033,0.0692148,-1.50843
19.4108,-4,0.00251428,13.0928,0.35,1.28,0.87,0.573246,0,-1.10999,0,0.339776,-1.04842,-0.90724,-1.64084,1.63879,-0.0124691,1.16073,-1.74336,-1.10493,0.951336,1.59879,-0.963465,0.0680719,-1.50614
19.4429,-4,0.00251428,13.0775,0.35,1.28,0.87,0.553436,0,-1.08891,0,0.35499,-1.00994,-0.940512,-1.63805,1.63676,-0.0103103,1.17038,-1.71111,-1.06899,0.983084,1.59676,-0.876603,0.066929,-1.50386
19.4751,-4,0.00251428,13.0622,0.35,1.28,0.87,0.533625,0,-1.06783,0,0.370203,-0.971465,-0.973783,-1.63525,1.63473,-0.00815149,1.18003,-1.67885,-1.03305,1.01483,1.59473,-0.789742,0.0657861,-1.50157
19.5072,-4,0.00251428,13.0469,0.35,1.28,0.87,0.513815,0,-1.04675,0,0.385416,-0.932987,-1.00705,-1.63246,1.6327,-0.00599267,1.18968,-1.6466,-0.997113,1.04658,1.5927,-0.702881,0.0646432,-1.49929
19.5393,-4,0.00251428,13.0316,0.35,1.28,0.87,0.494005,0,-1.02567,0,0.40063,-0.894509,-1.04033,-1.62967,1.63067,-0.00383384,1.19933,-1.61434,-0.961175,1.07833,1.59067,-0.61602,0.0635003,-1.497
19.5714,-4,0.00251428,13.0163,0.35,1.28,0.87,0.474194,0,-1.00459,0,0.415843,-0.856031,-1.0736,-1.62687,1.62864,-0.00167501,1.20898,-1.58209,-0.925237,1.11007,1.58864,-0.529159,0.0623574,-1.49471
19.6035,-4,0.00251428,13.001,0.35,1.28,0.87,0.454384,0,-0.983511,0,0.431057,-0.817553,-1.10687,-1.62408,1.6266,0.000483812,1.21863,-1.54983,-0.889299,1.14182,1.5866,-0.442298,0.0612145,-1.49243
19.6356,-4,0.00251428,12.9858,0.35,1.28,0.87,0.434573,0,-0.962431,0,0.44627,-0.779075,-1.14014,-1.62129,1.62457,0.00264264,1.22828,-1.51757,-0.853361,1.17357,1.58457,-0.355437,0.0600715,-1.49014
19.6677,-4,0.00251428,12.9705,0.35,1.28,0.87,0.414763,0,-0.94135,0,0.461483,-0.740597,-1.17341,-1.61849,1.62254,0.00480147,1.23794,-1.48532,-0.817423,1.20532,1.58254,-0.268576,0.0589286,-1.48786
19.6998,-4,0.00251428,12.9552,0.35,1.28,0.87,0.394953,0,-0.92027,0,0.476697,-0.702119,-1.20668,-1.6157,1.62051,0.00696029,1.24759,-1.45306,-0.781485,1.23706,1.58051,-0.181715,0.0577857,-1.48557
19.7319,-4,0.00251428,12.9399,0.35,1.28,0.87,0.375142,0,-0.89919,0,0.49191,-0.663642,-1.23995,-1.6129,1.61848,0.00911912,1.25724,-1.42081,-0.745546,1.26881,1.57848,-0.0948543,0.0566428,-1.48329
19.764,-4,0.00251428,12.9246,0.35,1.28,0.87,0.355332,0,-0.878109,0,0.507123,-0.625164,-1.27322,-1.61011,1.61644,0.0112779,1.26689,-1.38855,-0.709608,1.30056,1.57644,-0.00799325,0.0554999,-1.481
